Date,Open,High,Low,Close,symbol,shortName,longName,financialCurrency,sector,currency,industry,country,market
2022-01-05 00:00:00,234.82000732421875,239.60000610351562,233.38999938964844,236.52000427246094,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-06 00:00:00,232.82000732421875,235.14999389648438,226.0800018310547,227.5399932861328,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-07 00:00:00,227.13999938964844,234.08999633789062,225.1999969482422,233.17999267578125,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-10 00:00:00,234.08999633789062,236.0,230.1300048828125,233.69000244140625,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-11 00:00:00,235.72999572753906,241.19000244140625,232.60000610351562,240.13999938964844,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-12 00:00:00,240.08999633789062,240.83999633789062,236.0800018310547,238.77999877929688,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-13 00:00:00,237.92999267578125,242.2100067138672,237.38999938964844,240.5500030517578,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-14 00:00:00,239.6199951171875,242.35000610351562,238.88999938964844,242.1699981689453,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-18 00:00:00,241.3300018310547,241.75,236.88999938964844,239.97999572753906,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-19 00:00:00,240.80999755859375,244.1699981689453,238.49000549316406,238.8000030517578,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-20 00:00:00,238.39999389648438,244.67999267578125,237.74000549316406,240.38999938964844,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-21 00:00:00,240.61000061035156,242.17999267578125,235.6699981689453,236.25,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-24 00:00:00,233.8699951171875,236.8300018310547,228.33999633789062,236.4199981689453,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-25 00:00:00,233.91000366210938,236.1199951171875,228.00999450683594,234.74000549316406,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-26 00:00:00,235.36000061035156,238.9600067138672,230.75,234.02000427246094,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-27 00:00:00,231.0399932861328,232.63999938964844,224.41000366210938,227.42999267578125,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-28 00:00:00,227.66000366210938,234.4600067138672,226.02000427246094,233.4499969482422,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-01-31 00:00:00,230.72999572753906,232.97000122070312,227.64999389648438,230.4600067138672,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-01 00:00:00,229.4600067138672,229.91000366210938,223.49000549316406,225.91000366210938,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-02 00:00:00,225.91000366210938,230.61000061035156,225.32000732421875,230.02000427246094,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-03 00:00:00,225.0,225.0,217.27000427246094,217.55999755859375,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-04 00:00:00,213.33999633789062,223.0399932861328,213.16000366210938,221.3699951171875,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-07 00:00:00,218.16000366210938,226.60000610351562,218.00999450683594,224.47999572753906,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-08 00:00:00,226.57000732421875,232.41000366210938,224.55999755859375,231.77000427246094,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-09 00:00:00,232.72999572753906,233.89999389648438,230.44000244140625,232.3800048828125,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-10 00:00:00,230.05999755859375,235.5,229.3000030517578,230.27000427246094,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-11 00:00:00,230.0,233.44000244140625,226.77999877929688,227.5,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-14 00:00:00,228.7100067138672,229.16000366210938,223.5399932861328,225.24000549316406,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-15 00:00:00,226.92999267578125,229.74000549316406,226.16000366210938,228.41000366210938,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-16 00:00:00,227.80999755859375,229.9199981689453,227.05999755859375,229.0,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-17 00:00:00,227.49000549316406,229.8699951171875,226.1199951171875,227.11000061035156,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-18 00:00:00,226.99000549316406,230.8000030517578,225.0500030517578,228.64999389648438,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-22 00:00:00,227.35000610351562,229.33999633789062,225.39999389648438,227.72999572753906,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-23 00:00:00,228.5800018310547,229.17999267578125,224.86000061035156,225.08999633789062,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-24 00:00:00,220.94000244140625,224.8800048828125,218.52000427246094,224.42999267578125,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-25 00:00:00,225.50999450683594,234.1199951171875,225.14999389648438,232.83999633789062,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-02-28 00:00:00,228.6999969482422,239.1300048828125,228.11000061035156,237.77999877929688,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-01 00:00:00,237.08999633789062,239.35000610351562,233.60000610351562,237.10000610351562,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-02 00:00:00,239.0,241.9499969482422,237.8699951171875,240.50999450683594,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-03 00:00:00,241.2100067138672,241.99000549316406,236.1199951171875,237.80999755859375,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-04 00:00:00,234.32000732421875,241.94000244140625,232.47999572753906,241.6300048828125,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-07 00:00:00,241.1300048828125,241.94000244140625,236.86000061035156,237.85000610351562,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-08 00:00:00,235.0800018310547,236.72000122070312,229.0,229.10000610351562,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-09 00:00:00,233.1300048828125,233.69000244140625,230.11000061035156,231.25999450683594,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-10 00:00:00,229.02000427246094,230.0399932861328,225.49000549316406,229.4600067138672,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-11 00:00:00,231.0,232.0,226.44000244140625,226.86000061035156,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-14 00:00:00,229.57000732421875,229.57000732421875,224.22000122070312,226.1999969482422,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-15 00:00:00,228.2100067138672,234.25,227.94000244140625,233.0800018310547,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-16 00:00:00,234.5,238.1999969482422,233.3000030517578,237.5,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-17 00:00:00,234.88999938964844,242.8800048828125,234.88999938964844,242.38999938964844,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-18 00:00:00,241.7100067138672,243.7100067138672,239.16000366210938,241.16000366210938,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-21 00:00:00,240.47999572753906,245.99000549316406,240.1699981689453,243.50999450683594,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-22 00:00:00,244.74000549316406,246.77999877929688,243.44000244140625,243.52999877929688,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-23 00:00:00,242.4499969482422,243.60000610351562,238.47999572753906,238.5,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-24 00:00:00,238.97000122070312,242.9199981689453,238.5,242.10000610351562,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-25 00:00:00,242.8000030517578,243.9600067138672,241.35000610351562,243.5800018310547,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-28 00:00:00,244.0,244.0,241.3699951171875,243.66000366210938,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-29 00:00:00,245.42999267578125,245.5500030517578,240.13999938964844,243.33999633789062,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-30 00:00:00,243.8800048828125,246.07000732421875,243.13999938964844,245.8300018310547,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-03-31 00:00:00,243.0800018310547,244.89999389648438,239.5,239.61000061035156,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-01 00:00:00,242.1999969482422,247.83999633789062,240.77999877929688,246.25,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-04 00:00:00,244.9499969482422,246.19000244140625,241.36000061035156,242.25999450683594,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-05 00:00:00,240.77000427246094,248.97000122070312,240.77000427246094,245.08999633789062,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-06 00:00:00,243.69000244140625,250.32000732421875,243.0399932861328,249.61000061035156,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-07 00:00:00,249.47999572753906,256.1700134277344,248.66000366210938,255.1300048828125,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-08 00:00:00,256.2900085449219,259.29998779296875,254.7899932861328,257.8999938964844,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-11 00:00:00,257.94000244140625,259.45001220703125,253.4600067138672,254.1199951171875,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-12 00:00:00,254.3699951171875,257.45001220703125,253.41000366210938,254.82000732421875,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-13 00:00:00,255.89999389648438,259.3699951171875,254.8000030517578,258.989990234375,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-14 00:00:00,260.0,265.2200012207031,258.8699951171875,259.2099914550781,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-18 00:00:00,258.1000061035156,261.5299987792969,257.79998779296875,258.9599914550781,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-19 00:00:00,260.1300048828125,262.30999755859375,258.6600036621094,261.0299987792969,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-20 00:00:00,262.4700012207031,269.8399963378906,261.4599914550781,268.8699951171875,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-21 00:00:00,269.1400146484375,269.9700012207031,264.3500061035156,264.6099853515625,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-22 00:00:00,263.0,263.0,254.7100067138672,255.05999755859375,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-25 00:00:00,255.1699981689453,255.1699981689453,246.77999877929688,254.36000061035156,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-26 00:00:00,252.1999969482422,256.4100036621094,252.16000366210938,252.60000610351562,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-27 00:00:00,252.6699981689453,255.25,248.63999938964844,250.77000427246094,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-28 00:00:00,252.89999389648438,254.74000549316406,249.75999450683594,254.24000549316406,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-04-29 00:00:00,252.58999633789062,253.67999267578125,246.05999755859375,246.77999877929688,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2022-05-02 00:00:00,252.58999633789062,248.85000610351562,246.69000244140625,247.10000610351562,CI,Cigna Corporation,Cigna Corporation,USD,Healthcare,USD,Healthcare Plans,United States,us_market
2020-05-04 00:00:00,105.79119547865851,108.90098328671046,104.62502690421877,108.58029174804688,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-05-05 00:00:00,109.44519815120303,110.91262528650296,104.58615022534403,104.99430847167969,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-05-06 00:00:00,107.69593656815142,108.2012742837402,96.94772506486397,97.48221588134766,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-05-07 00:00:00,98.15276395311948,101.3986042715082,97.5016533380154,99.29949951171875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
